lag_days,n,correlation,window_id,predictor,response,method,rain_definition,predictor_transformation,response_transformation,prewhitening_ar1_phi
10,362,0.26444027857219865,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
11,361,0.249033674105218,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
12,360,0.23300696635986962,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
13,359,0.21614140417537206,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
14,358,0.19917631699504768,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
15,357,0.18195870728237248,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
16,356,0.1623557123853686,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
17,355,0.14155685476416804,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
18,354,0.11936096416082094,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
19,353,0.0967170486712613,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
20,352,0.07370075072742137,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
21,351,0.0490205557094597,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
22,350,0.02985741580925719,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
23,349,0.013162653097856533,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
24,348,-0.003830291593405889,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
25,347,-0.021639806689819383,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
26,346,-0.042169210768109325,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
27,345,-0.06383061768861628,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
28,344,-0.08458781925792752,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
29,343,-0.10796628722530913,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
30,342,-0.1313716361889466,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
0,369,0.4580665343572063,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
1,368,0.18542356488338893,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
2,367,-0.1038533129038672,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
3,366,-0.07063204600975355,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
4,365,-0.06785559040020189,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
5,364,-0.1321913807903733,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
6,363,-0.05767006428365856,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
7,362,-0.029472662312806177,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
8,361,-0.009473961560145704,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
9,360,-0.008461237084914246,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
10,359,-0.0224843135214743,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
11,358,-0.01781033699249514,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
12,357,0.008298346309909213,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
13,356,-0.06675747407228699,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
14,355,-0.036949344555122624,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
15,354,0.12614363508717455,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
16,353,0.022850987168179484,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
17,352,0.034408264607726835,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
18,351,-0.04535598764468589,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
19,350,-0.02461432825704887,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
20,349,0.08686461577841048,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
21,348,-0.07173983185044937,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
22,347,-0.10270759417054204,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
23,346,-0.03344871075880879,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
24,345,0.027847065188343796,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
25,344,0.1241170334590669,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
26,343,-0.0072461740284106785,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
27,342,-0.009780996667509824,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
28,341,-0.05127350726955391,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
29,340,0.01154638167979921,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
30,339,-0.026299079462365677,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
0,369,0.47737796212570105,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
1,368,0.1901331192760681,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
2,367,-0.10786239036269064,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
3,366,-0.07235591131241653,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
4,365,-0.07113967046715104,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
5,364,-0.1365946233835642,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
6,363,-0.059813236619393355,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
7,362,-0.030416672900672896,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
8,361,-0.009638718610221702,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
9,360,-0.00855551420657023,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
10,359,-0.02317371070060163,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
11,358,-0.017818187228114978,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
12,357,-0.0029990116102464413,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
13,356,-0.05562039394735631,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
14,355,-0.04496848442724665,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
15,354,0.06372559073602112,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
16,353,0.09478220883906904,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
17,352,0.04399693967256811,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
18,351,-0.046180058653423985,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
19,350,-0.025281935002729912,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
20,349,0.09083366774305737,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
21,348,-0.07341538325319258,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
22,347,-0.10709082146397539,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
23,346,-0.03444899979231233,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
24,345,0.02965255188271738,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
25,344,0.12876254918412267,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
26,343,-0.0076539260427159715,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
27,342,-0.01001666638136815,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
28,341,-0.05146084278789937,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
29,340,0.011871709490276815,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
30,339,-0.03116734989136915,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
0,366,0.4541519221876114,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
1,365,0.05938836313636675,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
2,364,-0.18516046544559486,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
3,363,-0.007525761261346915,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
4,362,0.020099505765594407,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
5,361,-0.11151268980888515,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
6,360,0.008788845754795228,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
7,359,-0.0023868352939516013,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
8,358,0.008983915381535654,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
9,357,0.0057986908820728605,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
10,356,-0.00967961117834915,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
11,355,-0.014947526744528934,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
12,354,0.055727758331177574,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
13,353,-0.07258810323348908,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
14,352,-0.07572614742821576,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
15,351,0.17838152542426355,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
16,350,-0.04689705158860138,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
17,349,0.055305734138171345,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
18,348,-0.05565632146405291,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
19,347,-0.05472527256600015,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
20,346,0.10472014452701411,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
21,345,-0.08211112589768851,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
22,344,-0.06957555744488551,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
23,343,0.008790835723831457,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
24,342,-0.007371007550688288,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
25,341,0.15483057298594394,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
26,340,-0.058142470598522226,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
27,339,0.01713876326332644,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
28,338,-0.06290179720787017,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
29,337,0.05441831809219087,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
30,336,-0.02422599491866306,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.45593605303459955
0,365,0.494933374559045,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
1,364,0.066136576034649,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
2,363,-0.2067482265323342,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
3,362,-0.005657942864383071,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
4,361,0.011936537880252531,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
5,360,-0.11651011207242493,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
6,359,0.00535816875853954,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
7,358,-0.005479891274316624,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
8,357,0.006897426584660619,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
9,356,0.0039563236845738614,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
10,355,-0.01499125006860472,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
11,354,-0.01076618887650702,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
12,353,0.03416262056515954,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
13,352,-0.05346589819862568,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
14,351,-0.05713905250968016,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
15,350,0.07109392857935591,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
16,349,0.05035415354758324,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
17,348,0.036894244688550695,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
18,347,-0.06127645448159417,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
19,346,-0.055614179187469415,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
20,345,0.16812082641132894,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
21,344,-0.09344544012304348,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
22,343,-0.08928762578326982,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
23,342,0.0041319942946352875,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
24,341,-0.012888427234414865,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
25,340,0.15344802743245725,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
26,339,-0.06785067918837805,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
27,338,0.015015451574153446,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
28,337,-0.0670623362828333,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
29,336,0.054717943808267965,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
30,335,-0.03647714207421024,toe_pre_topple_post_rain_resume,mid_R,toe_P7_B,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.46649354461481973
0,370,0.25636028909229297,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
1,368,0.2633479089066637,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
2,366,0.26839430429799954,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
3,364,0.2760294027250269,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
4,362,0.28325773235242657,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
5,360,0.2859635329541933,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
6,358,0.28793949372904537,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
7,356,0.2887899248950574,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
8,354,0.2898322889224284,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
9,352,0.29138957465439347,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
10,350,0.29247875016498526,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
11,348,0.2930652683307213,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
12,346,0.29802655759381363,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
13,344,0.3021196672765794,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
14,342,0.30425956698874,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
15,340,0.3069269520662039,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
16,338,0.3138025523910108,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
17,336,0.32074401482770487,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
18,334,0.32495053419246805,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
19,332,0.3291920476139974,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
20,330,0.3351210799714178,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
21,328,0.339943660548622,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
22,326,0.34151948261178555,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
23,324,0.33967812624643745,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
24,322,0.33916718395784434,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
25,320,0.3383114668171014,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
26,318,0.33998192671562555,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
27,316,0.3433618059161695,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
28,314,0.3428928842156798,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
29,312,0.3486538341602738,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
30,310,0.3568288539330185,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
